Source,Target,Y2007
142,37,9942.0
137,105,9937.0
128,82,9932.0
53,14,9930.0
143,71,9913.0
38,14,9874.0
21,2,9859.0
96,115,9841.0
160,53,9834.0
7,4,9832.0
35,123,9827.0
33,38,9823.0
56,23,9818.0
14,110,9803.0
106,33,9786.0
138,148,9768.0
88,128,9766.0
147,34,9758.0
35,143,9757.0
64,33,9729.0
33,47,9725.0
107,75,9718.0
133,145,9715.0
32,165,9686.0
138,20,9681.0
53,138,9663.0
30,79,9654.0
148,29,9600.0
56,116,9586.0
148,123,9575.0
53,160,9558.0
165,147,9551.0
7,85,9535.0
162,93,9533.0
68,73,9533.0
79,151,9527.0
162,41,9518.0
142,100,9492.0
122,81,9485.0
113,14,9467.0
7,103,9461.0
36,65,9460.0
125,120,9455.0
128,40,9425.0
125,160,9410.0
61,157,9376.0
14,156,9371.0
133,157,9366.0
81,142,9362.0
65,70,9339.0
33,42,9283.0
82,133,9282.0
93,147,9257.0
121,125,9249.0
50,65,9238.0
17,73,9235.0
142,78,9214.0
119,33,9186.0
107,127,9172.0
96,110,9171.0
29,137,9166.0
62,85,9165.0
133,164,9099.0
133,89,9052.0
57,89,9037.0
114,64,9025.0
63,143,9024.0
33,48,9017.0
14,149,9016.0
139,156,9013.0
121,96,9007.0
21,128,9000.0
74,128,9000.0
33,114,9000.0
101,34,9000.0
77,44,8978.0
138,38,8964.0
7,116,8955.0
73,106,8946.0
56,113,8940.0
107,113,8938.0
21,117,8934.0
71,14,8921.0
57,160,8919.0
93,157,8882.0
151,144,8846.0
32,123,8824.0
41,78,8817.0
127,126,8812.0
79,34,8805.0
33,86,8788.0
79,98,8783.0
110,109,8775.0
157,162,8763.0
127,85,8733.0
4,47,8729.0
147,32,8705.0
148,151,8694.0
164,108,8676.0
29,36,8630.0
119,143,8619.0
117,65,8611.0
79,114,8610.0
128,116,8610.0
148,96,8607.0
127,162,8601.0
33,102,8567.0
142,116,8522.0
148,73,8503.0
21,12,8495.0
41,116,8482.0
32,19,8480.0
143,6,8471.0
139,14,8470.0
128,21,8456.0
62,48,8452.0
35,157,8441.0
14,4,8440.0
56,168,8439.0
107,92,8438.0
81,21,8436.0
122,133,8416.0
41,96,8399.0
151,149,8362.0
81,116,8356.0
37,161,8326.0
53,83,8313.0
71,64,8303.0
63,49,8298.0
20,49,8284.0
139,124,8263.0
148,38,8251.0
107,120,8246.0
143,120,8190.0
127,41,8187.0
14,138,8164.0
101,65,8153.0
119,164,8146.0
125,161,8144.0
82,76,8136.0
53,44,8124.0
79,110,8123.0
93,7,8070.0
4,29,8067.0
53,73,8061.0
71,20,8040.0
143,74,8030.0
33,3,8017.0
147,23,8012.0
7,10,8011.0
57,59,8004.0
7,125,8000.0
29,7,8000.0
41,82,7994.0
33,39,7991.0
57,83,7975.0
7,149,7962.0
81,75,7957.0
114,78,7939.0
56,13,7915.0
59,14,7910.0
77,157,7907.0
138,114,7902.0
32,96,7889.0
118,121,7882.0
162,75,7882.0
139,85,7869.0
51,79,7859.0
147,11,7850.0
123,157,7837.0
164,85,7813.0
142,77,7810.0
19,33,7782.0
107,32,7780.0
110,131,7769.0
139,78,7768.0
164,144,7751.0
164,93,7723.0
137,162,7700.0
57,116,7693.0
44,148,7682.0
148,116,7667.0
6,55,7665.0
33,40,7664.0
164,69,7657.0
160,56,7647.0
114,133,7618.0
7,88,7602.0
38,107,7582.0
162,133,7569.0
103,64,7567.0
81,161,7562.0
151,79,7554.0
160,88,7550.0
125,122,7539.0
73,49,7515.0
77,79,7499.0
151,87,7464.0
122,64,7461.0
57,34,7449.0
88,7,7434.0
142,159,7434.0
41,103,7431.0
94,57,7414.0
92,79,7411.0
53,49,7408.0
128,61,7406.0
147,4,7405.0
62,144,7383.0
82,161,7361.0
142,75,7342.0
147,144,7341.0
7,48,7339.0
88,156,7333.0
151,14,7326.0
142,95,7299.0
74,120,7293.0
41,33,7274.0
33,65,7269.0
110,137,7265.0
107,139,7251.0
127,124,7241.0
68,162,7218.0
32,155,7205.0
157,128,7202.0
41,142,7191.0
121,162,7186.0
122,96,7183.0
56,11,7169.0
148,101,7164.0
139,128,7154.0
53,133,7130.0
34,164,7121.0
73,75,7113.0
142,161,7100.0
123,148,7071.0
78,82,7069.0
57,145,7045.0
143,134,7021.0
118,6,7017.0
81,133,7015.0
79,96,7013.0
164,58,7011.0
21,73,7000.0
32,73,7000.0
96,29,7000.0
74,114,7000.0
7,74,7000.0
110,143,7000.0
74,122,7000.0
96,44,7000.0
56,166,6991.0
101,168,6990.0
57,38,6985.0
143,40,6951.0
114,101,6950.0
41,83,6940.0
38,147,6938.0
88,164,6934.0
7,98,6930.0
127,116,6929.0
128,144,6919.0
151,85,6916.0
35,103,6914.0
117,73,6891.0
123,149,6867.0
7,124,6857.0
33,92,6845.0
56,93,6836.0
51,62,6828.0
162,32,6827.0
6,118,6821.0
30,57,6795.0
151,142,6788.0
161,116,6781.0
142,81,6781.0
41,133,6774.0
162,29,6771.0
41,88,6766.0
4,14,6760.0
7,82,6757.0
164,139,6746.0
33,61,6737.0
123,38,6715.0
57,82,6714.0
37,107,6709.0
123,26,6687.0
30,143,6677.0
14,133,6653.0
33,105,6651.0
143,113,6639.0
56,139,6635.0
123,56,6619.0
36,50,6611.0
23,73,6589.0
141,133,6585.0
123,44,6548.0
13,71,6543.0
142,63,6521.0
142,96,6494.0
92,41,6491.0
62,98,6487.0
53,81,6482.0
107,38,6468.0
19,4,6459.0
162,21,6453.0
28,64,6435.0
62,10,6432.0
123,49,6429.0
114,128,6423.0
128,113,6391.0
57,169,6379.0
4,162,6353.0
126,127,6334.0
123,93,6324.0
29,70,6322.0
33,117,6322.0
105,107,6319.0
57,75,6316.0
48,73,6316.0
92,138,6311.0
105,44,6267.0
71,33,6252.0
7,151,6241.0
59,164,6226.0
122,161,6198.0
114,71,6188.0
148,56,6186.0
148,139,6143.0
118,151,6130.0
44,92,6127.0
63,133,6126.0
148,21,6126.0
78,107,6125.0
18,73,6115.0
41,114,6087.0
77,128,6078.0
147,89,6070.0
81,89,6068.0
29,113,6057.0
137,133,6032.0
127,138,6032.0
28,156,6000.0
29,44,6000.0
32,114,6000.0
32,50,5999.0
57,58,5996.0
37,97,5992.0
110,142,5990.0
127,107,5988.0
77,73,5978.0
37,156,5958.0
148,128,5956.0
70,12,5947.0
164,40,5943.0
81,14,5927.0
107,23,5924.0
48,143,5922.0
133,75,5922.0
157,133,5921.0
70,80,5917.0
7,145,5907.0
32,119,5902.0
28,96,5897.0
163,84,5886.0
20,1,5871.0
33,163,5849.0
103,49,5844.0
7,168,5841.0
14,89,5840.0
125,49,5835.0
42,151,5831.0
125,144,5830.0
162,113,5807.0
57,134,5804.0
126,160,5797.0
56,165,5781.0
30,33,5739.0
107,4,5730.0
23,1,5718.0
122,144,5706.0
148,147,5705.0
6,57,5686.0
81,143,5685.0
73,133,5684.0
162,53,5683.0
14,169,5682.0
156,91,5680.0
57,28,5675.0
13,83,5666.0
29,117,5666.0
62,124,5647.0
104,33,5624.0
142,28,5616.0
147,134,5615.0
151,162,5614.0
79,168,5604.0
165,57,5601.0
165,143,5599.0
79,113,5590.0
56,37,5590.0
164,130,5567.0
142,43,5566.0
142,94,5551.0
33,20,5547.0
35,162,5532.0
70,164,5529.0
113,62,5517.0
133,124,5499.0
79,120,5496.0
19,21,5489.0
157,49,5489.0
48,162,5487.0
156,7,5483.0
160,23,5482.0
139,147,5478.0
81,49,5475.0
29,103,5473.0
151,44,5471.0
139,44,5466.0
125,48,5456.0
19,79,5451.0
160,44,5448.0
92,160,5445.0
14,151,5444.0
107,83,5441.0
143,47,5436.0
88,138,5432.0
147,169,5406.0
34,81,5394.0
70,50,5382.0
74,84,5378.0
143,23,5375.0
57,4,5371.0
143,125,5361.0
21,151,5360.0
139,103,5354.0
121,116,5340.0
156,2,5329.0
62,11,5325.0
142,29,5320.0
162,110,5316.0
142,169,5309.0
74,34,5300.0
143,96,5299.0
63,64,5291.0
30,157,5289.0
107,145,5288.0
35,62,5281.0
151,107,5274.0
165,14,5268.0
61,5,5264.0
63,142,5260.0
21,41,5254.0
49,64,5247.0
33,45,5244.0
164,46,5243.0
64,127,5240.0
33,91,5237.0
21,149,5232.0
57,37,5229.0
123,40,5214.0
107,82,5188.0
121,57,5183.0
101,33,5182.0
163,33,5175.0
41,56,5168.0
164,53,5167.0
21,116,5145.0
79,137,5142.0
48,62,5126.0
160,57,5122.0
94,33,5121.0
57,23,5106.0
92,164,5097.0
107,11,5090.0
143,119,5066.0
125,34,5062.0
7,110,5062.0
29,156,5048.0
78,162,5040.0
142,54,5024.0
81,11,5015.0
14,23,5001.0
96,114,5000.0
33,7,5000.0
32,128,5000.0
32,7,5000.0
6,161,5000.0
107,168,4982.0
14,75,4981.0
44,164,4968.0
128,4,4963.0
93,33,4962.0
164,37,4960.0
160,61,4957.0
21,50,4947.0
29,142,4945.0
44,33,4924.0
125,89,4915.0
63,6,4907.0
65,101,4905.0
125,127,4901.0
133,10,4899.0
96,64,4893.0
43,56,4890.0
79,82,4889.0
77,164,4869.0
151,42,4855.0
160,5,4844.0
57,32,4838.0
4,64,4832.0
128,5,4830.0
14,40,4829.0
56,36,4825.0
44,123,4816.0
48,168,4809.0
62,166,4796.0
37,133,4792.0
107,40,4792.0
28,77,4778.0
107,144,4777.0
138,92,4769.0
21,10,4760.0
62,115,4752.0
143,115,4751.0
148,6,4746.0
128,91,4741.0
123,113,4728.0
7,169,4727.0
151,110,4725.0
147,93,4717.0
96,11,4715.0
156,57,4709.0
147,155,4704.0
35,73,4702.0
122,4,4701.0
33,53,4698.0
139,81,4684.0
9,73,4684.0
116,0,4683.0
125,149,4681.0
164,72,4679.0
63,89,4678.0
137,57,4666.0
49,73,4651.0
20,143,4639.0
133,144,4638.0
57,113,4637.0
92,7,4633.0
119,32,4626.0
38,81,4626.0
62,84,4620.0
57,109,4617.0
33,36,4615.0
81,144,4596.0
55,164,4589.0
4,168,4585.0
148,81,4583.0
44,88,4573.0
127,123,4566.0
107,72,4556.0
29,127,4554.0
151,105,4548.0
23,62,4539.0
38,122,4530.0
88,160,4528.0
122,77,4526.0
79,169,4523.0
142,89,4511.0
164,165,4508.0
148,138,4507.0
142,3,4500.0
95,142,4488.0
123,133,4486.0
164,98,4476.0
78,151,4475.0
29,80,4465.0
143,151,4461.0
107,149,4458.0
121,151,4455.0
142,134,4426.0
122,103,4423.0
143,93,4418.0
157,143,4406.0
29,63,4406.0
161,33,4395.0
122,37,4394.0
63,77,4391.0
44,7,4381.0
148,125,4380.0
57,137,4371.0
143,149,4364.0
63,107,4361.0
63,134,4358.0
37,103,4350.0
125,143,4348.0
114,115,4343.0
4,62,4338.0
96,22,4331.0
21,89,4330.0
21,108,4324.0
85,73,4316.0
30,123,4302.0
88,133,4300.0
74,5,4295.0
23,89,4293.0
63,112,4293.0
73,151,4289.0
44,81,4283.0
38,162,4274.0
123,101,4268.0
14,139,4264.0
127,147,4263.0
122,101,4257.0
29,124,4256.0
77,137,4254.0
41,123,4215.0
125,62,4210.0
143,98,4207.0
1,79,4206.0
68,12,4191.0
79,116,4177.0
143,44,4176.0
156,54,4174.0
93,13,4167.0
33,103,4166.0
137,107,4165.0
29,115,4165.0
103,149,4162.0
74,48,4160.0
56,85,4156.0
14,34,4154.0
165,33,4151.0
23,38,4135.0
41,13,4134.0
57,91,4133.0
79,36,4128.0
62,36,4128.0
140,73,4118.0
107,89,4117.0
21,69,4117.0
162,88,4115.0
114,157,4110.0
73,96,4107.0
20,71,4102.0
34,36,4102.0
137,44,4102.0
142,49,4092.0
33,115,4087.0
79,63,4086.0
123,161,4084.0
23,160,4083.0
114,29,4074.0
151,62,4049.0
156,103,4045.0
38,103,4043.0
114,116,4037.0
19,143,4028.0
133,79,4024.0
13,79,4017.0
56,84,4016.0
32,117,4003.0
110,162,4000.0
110,14,4000.0
33,148,4000.0
93,123,3993.0
79,37,3984.0
28,103,3977.0
147,65,3977.0
59,107,3975.0
23,57,3974.0
127,148,3967.0
133,116,3952.0
74,40,3951.0
20,57,3939.0
162,168,3938.0
142,41,3918.0
79,13,3904.0
29,10,3890.0
122,29,3886.0
21,121,3883.0
62,126,3882.0
19,107,3879.0
88,40,3875.0
53,71,3871.0
56,38,3871.0
147,115,3868.0
77,143,3864.0
7,91,3860.0
73,74,3858.0
71,73,3849.0
125,64,3843.0
164,88,3839.0
21,37,3836.0
7,40,3833.0
13,57,3829.0
164,16,3826.0
79,92,3818.0
147,50,3812.0
33,80,3808.0
101,117,3807.0
165,79,3802.0
57,40,3801.0
44,77,3799.0
64,62,3780.0
114,138,3779.0
53,41,3774.0
36,111,3764.0
151,55,3760.0
156,49,3755.0
56,117,3752.0
142,4,3751.0
157,1,3743.0
73,124,3732.0
19,101,3706.0
73,85,3706.0
162,92,3703.0
21,42,3698.0
14,84,3693.0
73,79,3692.0
162,139,3690.0
123,53,3689.0
38,148,3687.0
101,161,3683.0
75,73,3676.0
120,143,3673.0
64,162,3672.0
125,78,3670.0
125,4,3667.0
128,76,3667.0
29,4,3664.0
71,128,3662.0
142,156,3659.0
38,57,3652.0
70,65,3647.0
70,155,3642.0
7,54,3637.0
79,53,3625.0
120,47,3625.0
139,73,3623.0
107,10,3620.0
160,148,3619.0
78,40,3617.0
107,53,3609.0
37,24,3608.0
123,29,3596.0
48,120,3588.0
57,92,3584.0
163,73,3579.0
157,83,3571.0
23,145,3561.0
74,4,3553.0
4,123,3545.0
62,119,3535.0
29,41,3532.0
44,73,3511.0
142,148,3506.0
34,47,3504.0
71,157,3494.0
79,121,3494.0
122,49,3492.0
140,6,3489.0
119,165,3478.0
34,65,3473.0
70,108,3467.0
23,8,3464.0
156,143,3454.0
38,33,3442.0
137,144,3437.0
53,123,3428.0
122,20,3427.0
14,53,3420.0
125,65,3420.0
114,166,3420.0
162,127,3414.0
147,10,3412.0
160,8,3410.0
49,40,3409.0
33,27,3407.0
63,33,3405.0
44,71,3402.0
123,41,3392.0
19,47,3377.0
162,10,3372.0
38,44,3369.0
23,2,3368.0
106,73,3367.0
114,6,3367.0
89,133,3366.0
160,64,3365.0
121,6,3362.0
164,19,3355.0
57,121,3354.0
41,53,3350.0
14,63,3346.0
107,85,3335.0
73,62,3327.0
66,64,3323.0
128,38,3318.0
34,162,3315.0
79,39,3315.0
147,119,3313.0
142,85,3312.0
71,96,3310.0
125,21,3309.0
128,123,3309.0
73,145,3308.0
73,64,3305.0
53,6,3304.0
48,57,3303.0
103,139,3303.0
6,147,3285.0
77,160,3285.0
57,84,3282.0
73,45,3279.0
73,63,3278.0
14,38,3274.0
74,63,3273.0
125,83,3273.0
139,96,3266.0
162,64,3256.0
53,125,3247.0
172,171,3245.0
68,164,3245.0
62,39,3237.0
29,12,3234.0
33,63,3230.0
14,116,3227.0
29,58,3226.0
148,4,3224.0
161,151,3218.0
21,124,3203.0
96,77,3201.0
139,161,3200.0
41,115,3200.0
41,125,3198.0
77,148,3195.0
147,54,3189.0
32,110,3183.0
151,113,3177.0
147,120,3176.0
44,41,3175.0
143,82,3171.0
143,48,3169.0
128,27,3164.0
147,36,3162.0
164,119,3161.0
82,149,3160.0
71,114,3159.0
63,29,3149.0
119,162,3147.0
168,155,3146.0
7,36,3145.0
53,164,3140.0
157,160,3127.0
88,78,3125.0
13,126,3116.0
164,91,3114.0
38,64,3108.0
23,40,3107.0
172,95,3103.0
41,47,3093.0
73,125,3091.0
137,142,3090.0
143,65,3085.0
151,89,3084.0
143,138,3081.0
162,34,3072.0
123,77,3070.0
137,79,3062.0
107,134,3060.0
4,48,3054.0
121,84,3051.0
71,126,3048.0
160,147,3040.0
156,37,3039.0
79,85,3033.0
14,124,3032.0
143,116,3026.0
164,115,3025.0
122,123,3022.0
139,6,3017.0
114,161,3014.0
23,115,3006.0
148,34,3005.0
35,142,3004.0
29,122,3000.0
74,44,3000.0
96,122,3000.0
74,147,3000.0
32,122,3000.0
110,107,3000.0
14,125,3000.0
20,64,2995.0
34,117,2993.0
162,169,2991.0
53,157,2981.0
162,120,2981.0
164,92,2977.0
21,134,2976.0
62,43,2975.0
23,5,2974.0
101,29,2973.0
93,71,2969.0
66,73,2968.0
64,139,2967.0
156,64,2961.0
138,88,2952.0
61,75,2945.0
133,115,2945.0
162,38,2945.0
114,125,2936.0
139,1,2934.0
62,63,2932.0
166,128,2928.0
88,49,2926.0
93,125,2922.0
7,144,2909.0
77,122,2903.0
41,74,2902.0
19,57,2898.0
23,122,2893.0
107,88,2888.0
81,32,2887.0
79,3,2879.0
84,163,2877.0
123,89,2876.0
157,125,2874.0
128,63,2867.0
53,103,2864.0
73,142,2851.0
7,65,2845.0
98,162,2836.0
101,165,2835.0
147,110,2834.0
7,115,2833.0
143,19,2830.0
57,168,2827.0
119,62,2824.0
138,83,2816.0
62,65,2814.0
113,57,2812.0
96,89,2809.0
20,103,2809.0
133,33,2803.0
151,163,2802.0
13,41,2800.0
57,53,2797.0
57,110,2795.0
147,111,2783.0
41,77,2777.0
149,133,2773.0
81,148,2772.0
133,125,2770.0
19,32,2766.0
37,127,2766.0
71,44,2764.0
127,139,2759.0
33,94,2755.0
139,123,2753.0
7,84,2750.0
161,10,2750.0
143,163,2749.0
161,84,2748.0
7,37,2747.0
62,50,2746.0
35,164,2742.0
63,161,2742.0
73,115,2736.0
157,62,2729.0
79,54,2721.0
156,162,2717.0
87,81,2716.0
160,162,2711.0
133,54,2706.0
122,116,2704.0
128,2,2699.0
56,91,2698.0
143,38,2697.0
29,88,2695.0
4,155,2694.0
38,41,2687.0
139,10,2677.0
79,48,2676.0
56,1,2674.0
63,122,2670.0
41,49,2660.0
7,13,2650.0
123,81,2641.0
27,151,2640.0
64,98,2638.0
122,142,2634.0
151,124,2632.0
33,50,2623.0
128,102,2621.0
32,78,2620.0
38,23,2618.0
101,47,2616.0
62,117,2615.0
138,56,2607.0
133,84,2604.0
143,54,2594.0
53,77,2589.0
64,143,2587.0
105,162,2587.0
162,72,2584.0
63,56,2577.0
121,11,2575.0
73,29,2551.0
62,105,2550.0
49,164,2548.0
64,73,2548.0
114,92,2548.0
73,6,2545.0
103,37,2545.0
74,123,2541.0
33,58,2523.0
107,115,2522.0
81,85,2520.0
21,139,2520.0
73,163,2519.0
44,72,2519.0
123,116,2519.0
59,81,2518.0
164,63,2515.0
19,120,2514.0
121,74,2511.0
147,28,2509.0
96,84,2505.0
33,37,2504.0
127,14,2502.0
50,73,2498.0
32,41,2496.0
165,162,2490.0
157,142,2490.0
17,33,2485.0
62,37,2483.0
56,28,2472.0
125,105,2467.0
138,49,2467.0
73,107,2465.0
161,54,2463.0
14,28,2461.0
37,142,2461.0
123,92,2460.0
74,109,2456.0
13,78,2456.0
169,6,2452.0
53,166,2439.0
63,24,2438.0
38,138,2434.0
73,54,2433.0
162,35,2416.0
57,88,2415.0
93,56,2413.0
138,126,2411.0
93,133,2407.0
92,124,2406.0
139,56,2404.0
61,79,2400.0
169,81,2400.0
92,143,2394.0
123,98,2392.0
28,100,2384.0
110,154,2382.0
64,71,2379.0
43,103,2375.0
105,147,2373.0
56,48,2371.0
143,20,2370.0
78,126,2360.0
147,163,2359.0
164,71,2358.0
53,86,2357.0
57,85,2349.0
162,103,2347.0
137,161,2343.0
53,169,2343.0
56,126,2337.0
157,57,2336.0
74,50,2335.0
151,128,2334.0
62,47,2331.0
128,85,2329.0
4,39,2326.0
43,62,2326.0
33,139,2321.0
125,82,2319.0
107,37,2319.0
81,157,2317.0
101,70,2316.0
44,138,2314.0
78,125,2311.0
169,151,2307.0
107,28,2297.0
88,41,2293.0
143,155,2290.0
74,94,2289.0
123,2,2289.0
13,164,2288.0
33,8,2275.0
142,144,2274.0
161,125,2270.0
143,137,2270.0
33,111,2268.0
7,119,2265.0
41,40,2255.0
123,88,2253.0
139,114,2249.0
29,92,2246.0
93,6,2244.0
123,151,2244.0
125,23,2239.0
6,77,2238.0
6,11,2236.0
163,57,2232.0
56,39,2229.0
59,156,2227.0
20,122,2223.0
62,155,2223.0
54,145,2218.0
64,164,2217.0
133,107,2213.0
34,19,2207.0
148,114,2205.0
151,29,2204.0
4,36,2204.0
34,32,2202.0
139,149,2197.0
71,56,2194.0
38,78,2194.0
151,64,2186.0
64,89,2182.0
56,61,2181.0
49,54,2181.0
123,139,2173.0
155,164,2172.0
137,58,2168.0
30,81,2168.0
147,95,2166.0
147,165,2163.0
157,7,2163.0
59,142,2163.0
37,123,2159.0
162,149,2157.0
33,155,2157.0
114,142,2157.0
137,116,2155.0
137,22,2154.0
162,4,2152.0
162,124,2152.0
55,6,2152.0
62,1,2150.0
143,165,2150.0
151,84,2150.0
159,129,2150.0
51,103,2146.0
81,78,2145.0
155,47,2144.0
122,166,2141.0
143,110,2138.0
128,72,2137.0
78,57,2137.0
138,78,2136.0
88,71,2136.0
36,34,2136.0
143,36,2135.0
143,84,2134.0
96,136,2131.0
14,137,2130.0
160,78,2127.0
81,128,2126.0
23,82,2125.0
37,89,2123.0
134,60,2122.0
0,116,2120.0
163,144,2114.0
125,84,2109.0
19,14,2109.0
142,137,2104.0
50,36,2102.0
14,72,2101.0
123,114,2100.0
59,125,2097.0
107,84,2096.0
21,53,2095.0
88,166,2094.0
127,91,2092.0
63,153,2089.0
121,62,2088.0
62,134,2088.0
114,23,2085.0
14,163,2085.0
157,116,2082.0
66,33,2080.0
6,123,2078.0
62,163,2077.0
157,73,2076.0
94,100,2072.0
56,63,2071.0
41,89,2069.0
62,8,2068.0
73,57,2067.0
74,41,2067.0
53,148,2064.0
123,96,2063.0
137,100,2062.0
164,124,2054.0
171,142,2053.0
82,85,2051.0
4,107,2050.0
162,40,2048.0
23,71,2041.0
44,6,2038.0
160,33,2038.0
125,32,2036.0
164,3,2036.0
92,77,2034.0
38,48,2032.0
127,2,2030.0
119,79,2029.0
14,82,2028.0
49,156,2028.0
14,48,2022.0
156,81,2019.0
34,33,2018.0
56,10,2017.0
89,103,2015.0
56,50,2007.0
14,134,2003.0
110,62,2000.0
96,147,2000.0
21,114,2000.0
32,56,2000.0
33,28,1992.0
34,73,1988.0
142,121,1988.0
160,38,1988.0
34,155,1985.0
7,72,1978.0
68,155,1975.0
20,147,1974.0
127,10,1974.0
30,62,1973.0
43,143,1957.0
20,164,1954.0
169,142,1949.0
122,110,1946.0
162,85,1939.0
73,137,1937.0
107,110,1935.0
21,110,1934.0
79,134,1934.0
147,13,1932.0
139,142,1930.0
71,123,1929.0
105,137,1925.0
32,103,1924.0
153,33,1924.0
139,75,1921.0
74,163,1921.0
23,78,1918.0
73,82,1917.0
13,5,1915.0
122,63,1913.0
14,98,1913.0
139,98,1913.0
151,94,1913.0
34,80,1908.0
62,165,1904.0
34,101,1903.0
65,36,1902.0
121,147,1900.0
133,128,1899.0
114,84,1897.0
37,47,1896.0
37,60,1895.0
128,137,1894.0
142,17,1885.0
70,111,1884.0
28,73,1880.0
122,85,1880.0
110,144,1880.0
37,29,1879.0
103,75,1877.0
7,47,1876.0
110,100,1875.0
82,89,1871.0
43,33,1867.0
163,75,1866.0
41,137,1859.0
107,63,1855.0
62,70,1854.0
115,161,1853.0
151,38,1851.0
142,35,1851.0
21,40,1850.0
55,65,1844.0
49,78,1844.0
137,10,1844.0
78,33,1839.0
157,161,1834.0
148,49,1834.0
147,159,1832.0
23,139,1831.0
122,156,1829.0
160,139,1827.0
148,32,1825.0
77,161,1821.0
7,50,1820.0
93,38,1817.0
143,13,1816.0
143,92,1812.0
139,33,1811.0
119,101,1808.0
29,144,1805.0
88,103,1804.0
138,123,1803.0
6,47,1802.0
144,133,1802.0
73,120,1799.0
50,117,1799.0
120,168,1794.0
7,166,1790.0
57,106,1788.0
133,45,1785.0
62,54,1781.0
32,121,1780.0
79,115,1780.0
104,142,1779.0
4,169,1776.0
23,7,1775.0
48,33,1772.0
114,93,1770.0
137,118,1765.0
13,44,1756.0
122,8,1756.0
107,48,1754.0
164,38,1754.0
29,19,1750.0
6,85,1746.0
147,48,1743.0
79,88,1738.0
128,165,1738.0
71,143,1738.0
123,125,1733.0
125,40,1731.0
38,40,1729.0
56,134,1728.0
151,147,1726.0
74,159,1725.0
74,58,1720.0
162,115,1719.0
75,5,1718.0
7,1,1718.0
118,110,1717.0
48,32,1711.0
14,32,1708.0
23,41,1705.0
101,74,1701.0
165,119,1701.0
56,145,1697.0
161,142,1691.0
74,111,1691.0
105,57,1690.0
73,143,1689.0
121,159,1689.0
62,91,1687.0
162,155,1685.0
62,61,1685.0
73,128,1685.0
6,107,1682.0
157,158,1682.0
57,149,1680.0
62,28,1679.0
37,49,1678.0
139,77,1675.0
37,33,1675.0
147,1,1672.0
125,14,1670.0
63,44,1666.0
63,17,1666.0
74,37,1664.0
61,161,1663.0
118,96,1661.0
127,92,1661.0
