Source,Target,Y2010
122,64,10562.0
137,144,10559.0
128,84,10541.0
29,32,10538.0
161,133,10516.0
147,144,10487.0
53,41,10474.0
37,162,10473.0
143,168,10443.0
37,57,10434.0
56,127,10372.0
121,125,10346.0
53,44,10346.0
4,79,10344.0
147,72,10274.0
142,157,10269.0
33,105,10185.0
107,29,10182.0
21,36,10169.0
142,100,10139.0
151,87,10129.0
122,133,10109.0
162,137,10084.0
57,139,10084.0
14,127,10082.0
48,62,10078.0
93,41,10066.0
82,149,10022.0
151,82,10010.0
71,160,10009.0
37,62,10008.0
57,151,10000.0
7,125,10000.0
74,107,10000.0
123,149,9991.0
96,124,9990.0
120,164,9989.0
139,162,9977.0
164,138,9962.0
125,49,9954.0
107,120,9945.0
71,23,9928.0
162,151,9922.0
137,105,9919.0
92,13,9896.0
125,161,9894.0
127,128,9892.0
14,116,9888.0
32,50,9839.0
164,53,9819.0
33,117,9773.0
141,133,9735.0
169,6,9708.0
6,118,9705.0
139,143,9700.0
138,44,9692.0
20,57,9644.0
29,169,9634.0
74,114,9633.0
47,168,9608.0
148,44,9584.0
44,33,9584.0
127,85,9567.0
142,81,9551.0
21,161,9529.0
164,144,9485.0
81,89,9484.0
110,137,9444.0
32,115,9427.0
74,34,9416.0
110,161,9388.0
29,149,9382.0
160,8,9380.0
71,162,9364.0
33,36,9352.0
162,83,9340.0
148,139,9336.0
147,169,9332.0
74,10,9324.0
77,73,9323.0
164,160,9322.0
89,149,9284.0
28,164,9253.0
14,4,9245.0
57,82,9203.0
77,14,9167.0
157,161,9166.0
123,89,9165.0
143,71,9158.0
21,44,9120.0
164,84,9115.0
33,163,9093.0
162,101,9092.0
128,113,9088.0
138,128,9085.0
164,37,9032.0
71,64,9020.0
165,143,9005.0
32,56,9000.0
143,29,9000.0
7,56,9000.0
139,73,8999.0
137,49,8988.0
41,83,8973.0
73,169,8960.0
28,103,8958.0
121,96,8950.0
44,7,8946.0
143,120,8940.0
21,70,8936.0
41,92,8930.0
119,4,8918.0
121,151,8914.0
148,81,8907.0
56,116,8889.0
41,133,8861.0
57,89,8829.0
41,157,8822.0
57,116,8822.0
21,39,8809.0
89,76,8800.0
164,114,8795.0
23,49,8778.0
107,127,8770.0
157,2,8769.0
147,38,8757.0
71,78,8751.0
157,127,8736.0
71,107,8720.0
103,107,8720.0
138,143,8705.0
57,114,8689.0
56,40,8686.0
128,116,8675.0
148,77,8670.0
53,7,8660.0
53,133,8658.0
64,74,8625.0
29,64,8618.0
33,38,8608.0
164,85,8608.0
41,96,8605.0
35,162,8603.0
92,79,8596.0
7,4,8592.0
35,164,8591.0
107,92,8576.0
147,120,8575.0
62,11,8568.0
88,77,8565.0
48,73,8556.0
122,164,8552.0
21,75,8549.0
143,114,8547.0
65,70,8517.0
143,96,8514.0
88,143,8490.0
140,81,8482.0
57,32,8473.0
103,62,8456.0
74,100,8456.0
160,83,8438.0
82,49,8436.0
32,19,8430.0
128,39,8423.0
6,7,8421.0
48,44,8420.0
110,131,8399.0
127,76,8398.0
27,151,8383.0
169,73,8379.0
138,38,8371.0
59,64,8363.0
107,34,8362.0
162,81,8337.0
161,124,8330.0
162,84,8323.0
14,89,8301.0
81,142,8286.0
62,72,8278.0
122,83,8263.0
14,85,8260.0
7,116,8259.0
63,33,8255.0
92,138,8251.0
128,161,8226.0
4,34,8208.0
32,165,8196.0
161,162,8183.0
138,23,8170.0
73,21,8158.0
79,137,8129.0
50,47,8116.0
125,85,8095.0
110,55,8083.0
4,101,8076.0
41,116,8064.0
142,37,8052.0
88,125,8040.0
34,32,8028.0
29,148,8016.0
79,147,8000.0
14,125,8000.0
53,81,7998.0
107,137,7996.0
4,143,7991.0
147,93,7989.0
143,160,7980.0
165,32,7968.0
148,128,7962.0
92,83,7922.0
56,72,7916.0
7,82,7904.0
7,88,7904.0
21,117,7901.0
79,82,7895.0
156,2,7893.0
147,115,7889.0
107,4,7887.0
160,53,7884.0
19,164,7855.0
37,14,7853.0
78,82,7845.0
28,73,7815.0
119,33,7803.0
71,14,7800.0
59,143,7787.0
101,34,7780.0
81,133,7778.0
164,165,7763.0
57,169,7759.0
77,147,7755.0
123,114,7725.0
13,107,7716.0
18,73,7710.0
148,147,7687.0
62,115,7686.0
142,43,7677.0
142,78,7662.0
53,138,7643.0
62,145,7636.0
79,113,7606.0
73,125,7602.0
74,4,7595.0
157,133,7570.0
88,2,7569.0
68,164,7512.0
162,144,7511.0
118,6,7510.0
36,65,7508.0
144,161,7455.0
48,41,7452.0
139,96,7430.0
62,83,7419.0
151,144,7407.0
157,1,7399.0
14,138,7386.0
21,12,7366.0
57,4,7358.0
110,116,7345.0
107,116,7336.0
107,103,7321.0
49,103,7321.0
160,143,7319.0
53,71,7313.0
128,4,7312.0
88,7,7305.0
148,64,7296.0
125,120,7271.0
147,4,7267.0
14,70,7262.0
122,63,7252.0
128,144,7242.0
79,92,7235.0
114,128,7196.0
71,128,7185.0
38,14,7184.0
122,126,7175.0
60,33,7164.0
88,71,7153.0
92,6,7152.0
32,71,7143.0
147,110,7135.0
74,160,7129.0
64,127,7122.0
14,119,7113.0
23,133,7102.0
125,21,7097.0
79,34,7078.0
41,44,7077.0
65,164,7076.0
157,73,7074.0
128,76,7066.0
43,113,7047.0
68,73,7041.0
156,91,7034.0
148,78,7005.0
20,107,7002.0
14,29,7000.0
33,41,7000.0
164,7,7000.0
79,56,7000.0
128,143,7000.0
29,147,7000.0
32,41,7000.0
71,20,6992.0
160,44,6968.0
120,47,6967.0
107,113,6947.0
57,59,6937.0
29,103,6915.0
36,111,6909.0
61,5,6907.0
35,79,6897.0
68,137,6879.0
19,21,6853.0
56,93,6851.0
32,123,6845.0
89,82,6833.0
138,148,6819.0
79,114,6797.0
165,41,6775.0
151,76,6768.0
29,115,6746.0
13,53,6721.0
74,27,6699.0
57,28,6696.0
148,142,6688.0
29,117,6675.0
7,137,6661.0
88,160,6654.0
148,21,6620.0
117,73,6602.0
151,124,6595.0
101,32,6595.0
6,32,6592.0
85,73,6581.0
38,143,6568.0
163,33,6566.0
32,110,6564.0
88,78,6551.0
51,143,6545.0
93,77,6545.0
62,166,6524.0
35,143,6518.0
7,92,6510.0
38,41,6504.0
74,84,6500.0
143,121,6500.0
33,115,6485.0
41,78,6484.0
137,75,6481.0
143,44,6480.0
63,57,6479.0
95,142,6465.0
56,23,6463.0
34,47,6461.0
107,139,6439.0
96,44,6438.0
81,14,6432.0
41,77,6427.0
30,57,6425.0
101,29,6421.0
101,39,6395.0
77,75,6383.0
37,164,6381.0
148,138,6379.0
64,49,6378.0
165,103,6374.0
120,32,6371.0
96,89,6367.0
161,116,6337.0
162,71,6335.0
14,71,6318.0
122,161,6310.0
122,77,6300.0
13,8,6281.0
14,156,6279.0
68,162,6275.0
33,63,6236.0
23,82,6236.0
137,42,6235.0
53,125,6232.0
63,14,6227.0
44,148,6219.0
96,11,6215.0
122,81,6207.0
64,107,6202.0
35,157,6201.0
105,81,6168.0
122,37,6162.0
41,88,6155.0
133,75,6151.0
164,130,6150.0
21,103,6145.0
75,73,6142.0
75,76,6134.0
160,61,6131.0
23,2,6125.0
34,164,6124.0
78,49,6117.0
63,162,6117.0
78,79,6113.0
128,82,6100.0
145,73,6093.0
96,113,6079.0
53,143,6071.0
13,166,6071.0
139,14,6065.0
123,26,6064.0
78,73,6063.0
110,143,6041.0
151,113,6041.0
13,49,6037.0
138,157,6035.0
62,91,6034.0
147,124,6032.0
57,110,6004.0
21,41,6000.0
143,151,6000.0
79,81,6000.0
74,122,6000.0
79,98,5997.0
123,64,5996.0
139,160,5992.0
125,160,5981.0
148,23,5964.0
142,94,5952.0
62,84,5950.0
28,134,5946.0
70,50,5941.0
73,63,5940.0
79,110,5935.0
29,156,5934.0
7,114,5911.0
142,96,5902.0
57,113,5893.0
162,32,5887.0
107,169,5874.0
41,82,5872.0
79,120,5869.0
71,133,5864.0
73,137,5856.0
147,119,5842.0
29,123,5821.0
122,29,5819.0
57,144,5800.0
32,117,5789.0
123,44,5784.0
125,144,5776.0
128,85,5761.0
156,103,5736.0
137,62,5725.0
164,58,5722.0
56,85,5711.0
139,33,5706.0
63,79,5698.0
28,62,5689.0
119,32,5682.0
74,40,5661.0
125,77,5655.0
14,137,5641.0
14,169,5635.0
101,117,5629.0
41,49,5625.0
148,29,5624.0
163,43,5622.0
114,101,5620.0
160,5,5618.0
133,162,5608.0
107,40,5601.0
128,42,5587.0
74,106,5579.0
114,6,5579.0
56,124,5577.0
70,164,5570.0
123,41,5556.0
29,72,5550.0
171,43,5547.0
142,63,5541.0
81,157,5534.0
148,125,5533.0
162,64,5531.0
37,156,5528.0
79,77,5524.0
20,33,5515.0
7,144,5507.0
73,115,5504.0
62,50,5499.0
172,142,5494.0
44,164,5488.0
81,161,5482.0
143,149,5476.0
88,72,5468.0
77,74,5464.0
13,56,5462.0
148,56,5451.0
117,111,5439.0
62,36,5435.0
53,72,5435.0
125,57,5431.0
78,162,5425.0
82,85,5421.0
7,98,5412.0
125,105,5412.0
63,49,5411.0
1,79,5410.0
160,148,5409.0
81,143,5400.0
168,34,5395.0
4,62,5392.0
7,47,5390.0
133,2,5383.0
4,113,5373.0
89,133,5367.0
88,157,5367.0
160,147,5366.0
125,32,5359.0
57,149,5354.0
136,33,5350.0
14,47,5344.0
143,110,5341.0
79,48,5338.0
32,114,5336.0
19,57,5332.0
13,83,5321.0
34,65,5310.0
71,32,5310.0
114,74,5290.0
93,127,5282.0
114,138,5267.0
33,86,5260.0
21,116,5256.0
122,144,5240.0
19,4,5236.0
139,92,5229.0
38,147,5211.0
4,64,5210.0
73,74,5203.0
123,7,5194.0
122,149,5190.0
49,82,5189.0
33,45,5186.0
122,96,5184.0
28,77,5170.0
14,134,5166.0
142,28,5160.0
147,11,5160.0
160,23,5158.0
59,123,5140.0
23,62,5139.0
32,116,5136.0
30,157,5133.0
148,4,5131.0
107,38,5130.0
125,84,5120.0
53,2,5113.0
32,121,5112.0
23,57,5095.0
101,120,5089.0
21,149,5086.0
133,116,5069.0
127,40,5033.0
57,109,5031.0
164,28,5029.0
73,79,5020.0
7,40,5010.0
93,147,5008.0
151,110,5008.0
57,137,5005.0
29,56,5000.0
128,101,5000.0
29,7,5000.0
78,64,4997.0
160,162,4996.0
55,164,4982.0
84,159,4974.0
59,157,4965.0
34,101,4955.0
21,50,4953.0
44,92,4951.0
160,57,4951.0
57,134,4945.0
128,123,4945.0
56,28,4935.0
157,62,4927.0
162,40,4925.0
164,124,4923.0
128,77,4922.0
13,147,4911.0
114,71,4898.0
73,145,4888.0
127,124,4883.0
164,40,4878.0
107,156,4857.0
73,33,4857.0
114,29,4854.0
37,64,4838.0
51,57,4834.0
79,116,4832.0
57,58,4829.0
33,150,4817.0
143,48,4787.0
48,57,4786.0
165,34,4773.0
33,27,4772.0
38,33,4768.0
14,110,4764.0
157,74,4762.0
49,64,4757.0
4,47,4751.0
148,38,4749.0
161,113,4742.0
88,83,4741.0
36,50,4737.0
93,133,4731.0
71,164,4723.0
73,62,4717.0
57,84,4716.0
14,53,4709.0
88,166,4699.0
143,23,4685.0
133,84,4684.0
78,151,4654.0
147,34,4641.0
14,145,4641.0
157,83,4623.0
107,23,4618.0
23,89,4613.0
125,122,4608.0
74,127,4602.0
33,40,4599.0
114,78,4593.0
14,115,4584.0
62,126,4576.0
95,104,4572.0
162,38,4552.0
122,4,4550.0
143,47,4547.0
81,75,4540.0
121,116,4531.0
157,89,4517.0
156,49,4493.0
21,139,4491.0
123,38,4489.0
142,3,4488.0
59,164,4487.0
14,120,4478.0
63,60,4477.0
33,76,4476.0
121,57,4475.0
162,110,4469.0
79,47,4463.0
49,162,4461.0
164,139,4455.0
33,111,4453.0
77,79,4451.0
110,58,4445.0
62,47,4444.0
142,144,4440.0
92,166,4421.0
4,49,4418.0
57,97,4393.0
107,145,4391.0
79,168,4390.0
151,98,4386.0
151,79,4371.0
41,13,4369.0
74,63,4369.0
33,119,4354.0
147,28,4354.0
59,62,4348.0
73,78,4334.0
29,11,4327.0
4,168,4326.0
110,14,4321.0
33,69,4314.0
38,57,4296.0
141,89,4296.0
47,164,4290.0
119,164,4289.0
7,145,4265.0
160,64,4259.0
151,100,4259.0
74,5,4257.0
6,157,4252.0
4,162,4240.0
33,92,4238.0
164,115,4231.0
148,32,4218.0
14,37,4213.0
147,10,4206.0
74,50,4195.0
81,78,4190.0
79,13,4188.0
101,70,4187.0
20,1,4186.0
74,32,4185.0
21,121,4183.0
146,33,4181.0
37,24,4167.0
50,36,4161.0
92,114,4158.0
38,81,4153.0
78,128,4152.0
114,103,4149.0
57,40,4146.0
14,43,4138.0
92,133,4136.0
65,48,4112.0
114,121,4108.0
14,38,4107.0
166,128,4099.0
114,115,4090.0
38,23,4087.0
21,63,4087.0
114,73,4077.0
53,164,4077.0
125,78,4073.0
57,34,4071.0
139,56,4067.0
147,163,4065.0
122,101,4065.0
123,56,4051.0
29,44,4050.0
127,107,4044.0
157,82,4038.0
34,81,4033.0
23,33,4031.0
77,137,4021.0
34,117,4012.0
79,63,4008.0
32,128,4000.0
143,81,4000.0
143,56,4000.0
33,7,4000.0
92,7,3997.0
64,125,3994.0
96,136,3993.0
57,23,3992.0
138,92,3989.0
161,142,3977.0
74,168,3973.0
21,69,3970.0
36,161,3968.0
147,159,3964.0
162,34,3960.0
84,43,3959.0
43,103,3952.0
114,64,3930.0
38,127,3926.0
6,144,3924.0
62,61,3916.0
14,23,3909.0
73,64,3908.0
79,121,3903.0
48,101,3896.0
164,16,3892.0
13,150,3878.0
37,123,3876.0
32,119,3874.0
125,62,3866.0
120,34,3862.0
7,10,3859.0
49,133,3853.0
67,33,3852.0
74,65,3848.0
56,139,3843.0
53,144,3839.0
7,121,3838.0
28,64,3838.0
147,134,3833.0
119,162,3832.0
63,24,3820.0
81,32,3809.0
110,162,3805.0
62,165,3803.0
29,39,3797.0
74,139,3782.0
148,6,3779.0
138,40,3779.0
128,137,3777.0
117,65,3776.0
62,63,3775.0
128,63,3773.0
77,44,3768.0
29,127,3765.0
156,37,3762.0
23,7,3760.0
107,144,3751.0
103,57,3749.0
122,20,3745.0
81,128,3728.0
21,108,3725.0
23,1,3724.0
160,88,3715.0
29,75,3714.0
41,142,3713.0
143,82,3706.0
57,37,3705.0
7,83,3693.0
139,124,3692.0
13,71,3684.0
151,162,3681.0
32,85,3680.0
157,143,3668.0
7,168,3666.0
35,14,3657.0
37,161,3654.0
157,166,3654.0
39,123,3647.0
123,168,3645.0
33,50,3643.0
110,85,3629.0
7,110,3620.0
128,159,3616.0
143,98,3607.0
73,6,3605.0
122,166,3605.0
151,89,3593.0
142,41,3592.0
119,62,3585.0
142,4,3577.0
157,33,3577.0
48,21,3575.0
110,154,3574.0
32,70,3569.0
62,163,3566.0
41,123,3558.0
107,72,3557.0
49,149,3555.0
117,33,3552.0
21,77,3550.0
19,79,3549.0
21,53,3547.0
92,8,3541.0
128,40,3541.0
139,1,3534.0
63,89,3527.0
127,13,3516.0
38,148,3511.0
164,98,3510.0
148,161,3509.0
125,4,3508.0
14,34,3500.0
147,165,3498.0
125,83,3482.0
114,49,3480.0
107,75,3478.0
35,73,3477.0
57,124,3477.0
142,134,3475.0
148,151,3472.0
50,73,3469.0
164,46,3465.0
171,172,3464.0
160,78,3463.0
107,82,3463.0
162,75,3457.0
57,85,3450.0
34,50,3446.0
87,81,3438.0
107,2,3438.0
41,114,3437.0
73,82,3435.0
156,57,3432.0
49,54,3432.0
32,124,3428.0
21,89,3428.0
33,80,3426.0
63,112,3426.0
123,161,3423.0
7,169,3420.0
43,133,3410.0
161,33,3405.0
143,36,3405.0
64,78,3400.0
169,157,3394.0
103,64,3393.0
74,109,3393.0
64,73,3388.0
44,0,3387.0
7,85,3387.0
63,134,3382.0
62,134,3374.0
37,89,3374.0
7,84,3373.0
79,115,3363.0
33,13,3361.0
62,39,3358.0
162,127,3356.0
123,32,3354.0
56,37,3342.0
14,88,3337.0
57,38,3335.0
147,85,3331.0
148,49,3329.0
139,81,3327.0
164,23,3327.0
96,84,3326.0
84,163,3320.0
122,73,3317.0
166,57,3315.0
121,74,3314.0
107,149,3313.0
42,33,3308.0
41,47,3301.0
62,27,3299.0
14,63,3289.0
29,160,3284.0
171,33,3277.0
137,164,3276.0
13,41,3271.0
111,33,3262.0
78,107,3260.0
119,165,3258.0
73,121,3257.0
33,88,3247.0
34,80,3247.0
96,64,3243.0
30,143,3243.0
114,142,3237.0
110,100,3223.0
38,122,3219.0
125,101,3212.0
4,123,3203.0
74,44,3192.0
128,5,3184.0
75,161,3179.0
147,54,3170.0
62,65,3169.0
49,145,3168.0
140,6,3168.0
34,73,3167.0
114,139,3166.0
147,65,3161.0
37,103,3161.0
162,168,3161.0
73,160,3157.0
137,133,3153.0
88,164,3152.0
47,69,3151.0
33,155,3151.0
62,8,3147.0
143,165,3142.0
143,63,3128.0
143,163,3126.0
65,101,3124.0
138,133,3119.0
107,85,3118.0
38,125,3117.0
151,115,3115.0
122,123,3108.0
122,142,3107.0
44,71,3103.0
96,157,3102.0
143,138,3096.0
21,85,3093.0
161,10,3085.0
7,166,3082.0
41,2,3076.0
74,78,3074.0
56,8,3071.0
56,126,3068.0
37,107,3061.0
19,47,3060.0
96,29,3059.0
73,14,3057.0
123,73,3047.0
147,13,3042.0
19,14,3041.0
121,144,3040.0
149,89,3039.0
27,169,3039.0
7,13,3029.0
62,19,3025.0
39,79,3023.0
123,138,3022.0
143,40,3017.0
33,37,3014.0
73,124,3014.0
73,18,3012.0
7,151,3000.0
7,74,3000.0
143,6,3000.0
29,122,3000.0
56,65,2998.0
107,115,2996.0
71,96,2994.0
64,162,2992.0
151,157,2992.0
164,10,2989.0
53,84,2989.0
62,117,2987.0
137,79,2982.0
34,21,2982.0
71,1,2980.0
164,71,2976.0
73,57,2975.0
7,93,2970.0
14,144,2968.0
82,89,2968.0
33,118,2967.0
62,119,2963.0
123,34,2951.0
151,84,2946.0
140,96,2939.0
29,80,2934.0
29,12,2930.0
41,73,2926.0
65,73,2926.0
114,92,2926.0
133,33,2923.0
155,47,2922.0
79,36,2918.0
163,171,2915.0
51,79,2914.0
101,125,2911.0
143,92,2910.0
71,157,2908.0
29,10,2907.0
127,38,2901.0
110,144,2901.0
116,73,2900.0
165,7,2895.0
125,64,2893.0
28,96,2875.0
138,33,2875.0
57,53,2874.0
81,144,2873.0
95,84,2868.0
122,74,2868.0
147,63,2866.0
62,43,2863.0
62,37,2859.0
41,125,2855.0
61,73,2853.0
73,128,2852.0
7,117,2848.0
81,101,2848.0
107,168,2847.0
137,10,2842.0
73,163,2841.0
71,143,2837.0
139,147,2836.0
53,157,2834.0
101,111,2834.0
22,33,2832.0
29,63,2832.0
73,45,2826.0
79,84,2824.0
139,123,2822.0
73,107,2819.0
128,119,2818.0
106,73,2816.0
148,75,2815.0
61,157,2812.0
127,147,2808.0
164,119,2800.0
81,122,2799.0
116,144,2796.0
148,34,2790.0
48,143,2786.0
63,143,2783.0
14,65,2779.0
162,169,2778.0
88,13,2778.0
6,57,2777.0
114,137,2773.0
160,158,2769.0
162,139,2768.0
4,107,2763.0
96,122,2757.0
14,91,2752.0
37,99,2749.0
151,10,2749.0
127,14,2746.0
128,163,2745.0
122,121,2735.0
81,11,2735.0
23,139,2734.0
133,10,2732.0
107,48,2732.0
138,162,2731.0
49,164,2729.0
101,47,2726.0
159,84,2725.0
23,8,2717.0
28,133,2713.0
101,62,2711.0
127,73,2707.0
114,156,2705.0
41,101,2704.0
53,8,2702.0
44,6,2701.0
92,41,2700.0
77,128,2699.0
29,144,2697.0
148,101,2692.0
77,143,2688.0
79,85,2679.0
6,55,2676.0
147,27,2673.0
29,89,2672.0
157,71,2668.0
93,138,2667.0
33,17,2667.0
56,38,2662.0
122,11,2662.0
107,53,2661.0
143,85,2658.0
147,1,2658.0
33,71,2656.0
157,123,2655.0
50,117,2653.0
81,49,2653.0
2,133,2650.0
64,62,2649.0
35,123,2648.0
66,73,2647.0
107,88,2646.0
74,28,2644.0
37,127,2642.0
123,47,2642.0
4,169,2640.0
151,94,2638.0
123,113,2637.0
122,151,2635.0
48,117,2629.0
147,168,2628.0
162,89,2628.0
62,70,2626.0
47,33,2624.0
23,71,2619.0
50,70,2616.0
110,167,2612.0
20,138,2610.0
93,148,2610.0
125,40,2601.0
162,163,2600.0
33,51,2599.0
44,73,2597.0
140,121,2588.0
164,134,2587.0
41,56,2581.0
107,89,2581.0
101,168,2577.0
57,11,2572.0
85,125,2570.0
33,104,2556.0
157,116,2554.0
79,144,2550.0
107,47,2549.0
96,22,2547.0
73,29,2546.0
148,160,2539.0
125,100,2538.0
137,142,2538.0
147,98,2534.0
73,101,2533.0
107,124,2531.0
157,85,2531.0
107,20,2527.0
127,162,2525.0
107,27,2521.0
105,125,2518.0
35,62,2516.0
57,106,2513.0
125,48,2513.0
29,37,2512.0
101,21,2511.0
119,14,2511.0
147,111,2510.0
143,19,2508.0
62,98,2504.0
151,91,2502.0
33,28,2500.0
79,124,2497.0
94,100,2496.0
143,38,2495.0
122,21,2494.0
125,113,2491.0
6,14,2490.0
33,5,2481.0
110,57,2481.0
21,3,2480.0
41,126,2479.0
29,40,2471.0
165,14,2461.0
160,73,2457.0
28,161,2457.0
143,84,2455.0
125,124,2452.0
107,63,2450.0
162,20,2439.0
148,103,2439.0
6,120,2431.0
56,84,2431.0
107,83,2430.0
13,57,2429.0
71,126,2427.0
32,80,2426.0
20,147,2426.0
164,93,2420.0
161,163,2415.0
142,17,2414.0
164,92,2412.0
63,133,2410.0
89,157,2410.0
14,40,2410.0
62,155,2409.0
4,157,2409.0
33,126,2403.0
137,116,2403.0
92,2,2401.0
107,84,2401.0
124,133,2393.0
151,128,2392.0
20,122,2390.0
105,157,2389.0
33,94,2388.0
74,37,2383.0
110,29,2383.0
20,85,2377.0
56,1,2376.0
79,65,2375.0
151,107,2372.0
70,65,2368.0
56,119,2364.0
44,41,2364.0
114,89,2363.0
151,29,2362.0
44,81,2362.0
157,125,2359.0
33,146,2355.0
89,49,2355.0
23,103,2353.0
48,147,2353.0
133,54,2349.0
156,3,2349.0
14,92,2348.0
133,124,2344.0
151,118,2342.0
164,88,2336.0
29,4,2335.0
44,78,2333.0
169,110,2332.0
57,92,2332.0
161,144,2331.0
19,32,2330.0
20,148,2330.0
115,161,2317.0
165,120,2316.0
32,149,2314.0
88,156,2305.0
122,134,2298.0
49,89,2295.0
165,119,2294.0
139,6,2290.0
13,126,2288.0
152,113,2288.0
151,37,2286.0
74,58,2283.0
13,79,2277.0
33,58,2274.0
7,36,2269.0
33,98,2266.0
43,79,2264.0
6,82,2263.0
160,164,2259.0
4,69,2258.0
114,21,2257.0
162,10,2256.0
33,165,2255.0
14,168,2254.0
14,20,2250.0
20,133,2248.0
33,1,2246.0
44,138,2245.0
71,81,2243.0
7,53,2242.0
137,22,2240.0
125,106,2232.0
7,115,2230.0
53,86,2227.0
75,49,2226.0
68,107,2224.0
140,110,2224.0
137,14,2220.0
63,6,2219.0
137,159,2218.0
161,151,2218.0
73,105,2216.0
101,161,2216.0
165,44,2215.0
139,53,2214.0
125,27,2214.0
126,127,2213.0
107,11,2212.0
125,82,2207.0
151,61,2205.0
138,83,2202.0
142,169,2192.0
41,134,2191.0
44,72,2190.0
29,68,2190.0
128,165,2187.0
88,41,2185.0
56,158,2176.0
165,125,2176.0
40,73,2174.0
139,149,2172.0
21,156,2167.0
21,124,2167.0
139,114,2167.0
33,153,2160.0
79,88,2154.0
53,77,2154.0
121,6,2154.0
164,68,2152.0
40,88,2150.0
57,120,2149.0
111,50,2147.0
36,137,2147.0
33,156,2145.0
128,38,2143.0
38,103,2141.0
93,56,2137.0
125,114,2136.0
111,47,2128.0
62,1,2127.0
128,103,2122.0
128,115,2118.0
64,14,2114.0
7,1,2113.0
74,47,2113.0
63,142,2108.0
122,32,2101.0
137,84,2101.0
157,7,2096.0
118,121,2096.0
21,134,2093.0
10,7,2092.0
57,50,2082.0
53,64,2077.0
95,171,2076.0
122,8,2071.0
92,161,2066.0
49,79,2063.0
148,124,2063.0
65,36,2063.0
128,120,2058.0
21,11,2051.0
110,62,2051.0
56,144,2051.0
147,102,2046.0
0,113,2045.0
49,40,2043.0
151,55,2043.0
171,142,2041.0
56,165,2041.0
148,116,2037.0
1,64,2037.0
21,114,2035.0
143,145,2033.0
143,93,2028.0
79,39,2021.0
33,148,2021.0
14,11,2021.0
128,102,2021.0
62,100,2019.0
148,137,2018.0
57,160,2018.0
137,118,2016.0
123,74,2013.0
123,23,2012.0
53,158,2007.0
105,116,2006.0
6,29,2006.0
28,156,2006.0
56,115,2006.0
114,124,2004.0
68,155,2003.0
33,134,2001.0
137,161,2001.0
128,6,2000.0
29,41,2000.0
121,11,1998.0
21,110,1997.0
13,86,1995.0
38,107,1994.0
56,39,1984.0
137,44,1980.0
41,74,1977.0
53,123,1977.0
14,139,1975.0
169,151,1975.0
49,75,1974.0
19,107,1967.0
157,103,1963.0
79,37,1962.0
40,89,1961.0
20,143,1960.0
137,115,1960.0
143,65,1959.0
55,110,1958.0
79,53,1954.0
23,61,1951.0
23,115,1950.0
114,72,1946.0
92,33,1946.0
29,98,1944.0
147,20,1942.0
96,54,1939.0
34,19,1937.0
41,137,1936.0
126,128,1936.0
142,133,1935.0
74,159,1935.0
128,121,1933.0
37,112,1933.0
107,28,1931.0
56,168,1926.0
74,111,1923.0
127,91,1922.0
161,125,1921.0
139,74,1921.0
73,2,1918.0
88,133,1916.0
33,109,1913.0
122,85,1911.0
19,101,1910.0
53,78,1909.0
114,93,1907.0
138,156,1905.0
163,57,1904.0
10,73,1904.0
137,113,1903.0
56,145,1892.0
137,85,1891.0
162,13,1889.0
160,82,1887.0
143,134,1884.0
16,164,1884.0
29,58,1883.0
64,89,1882.0
50,14,1880.0
37,77,1879.0
74,98,1878.0
88,40,1877.0
88,148,1876.0
21,111,1876.0
53,156,1875.0
88,86,1872.0
122,103,1869.0
101,121,1864.0
13,7,1864.0
62,28,1859.0
114,116,1858.0
128,91,1857.0
79,117,1855.0
121,105,1855.0
143,13,1852.0
114,125,1852.0
70,80,1851.0
7,126,1849.0
156,28,1847.0
43,62,1847.0
71,49,1846.0
148,114,1839.0
172,171,1838.0
33,70,1837.0
68,12,1830.0
93,71,1827.0
13,113,1823.0
56,86,1815.0
104,163,1807.0
143,99,1807.0
164,100,1807.0
53,148,1804.0
114,96,1802.0
19,165,1802.0
57,83,1796.0
81,71,1794.0
143,137,1794.0
143,83,1793.0
160,161,1793.0
157,142,1793.0
70,32,1792.0
53,20,1792.0
73,54,1792.0
14,83,1792.0
114,53,1791.0
73,28,1788.0
4,78,1786.0
123,48,1785.0
98,73,1782.0
125,34,1781.0
21,84,1778.0
127,145,1776.0
157,145,1773.0
21,92,1771.0
14,165,1768.0
62,5,1765.0
88,103,1765.0
92,164,1757.0
41,103,1750.0
53,160,1750.0
4,57,1750.0
88,33,1748.0
40,14,1747.0
114,133,1743.0
113,162,1743.0
143,116,1739.0
143,115,1737.0
74,36,1734.0
162,92,1731.0
63,153,1728.0
71,147,1727.0
56,63,1727.0
42,116,1727.0
57,168,1723.0
33,20,1722.0
43,164,1720.0
28,2,1718.0
73,77,1716.0
128,145,1711.0
73,23,1709.0
169,121,1704.0
143,37,1704.0
63,161,1703.0
73,134,1699.0
56,134,1698.0
96,118,1694.0
38,138,1689.0
165,78,1689.0
125,127,1688.0
6,100,1688.0
24,113,1686.0
139,85,1686.0
29,92,1685.0
29,142,1685.0
56,50,1684.0
37,33,1683.0
44,128,1681.0
62,80,1681.0
94,57,1679.0
33,22,1679.0
114,144,1675.0
77,7,1674.0
137,57,1673.0
20,71,1669.0
71,44,1663.0
70,34,1661.0
