Source,Target,Y2008
164,37,10869.0
110,142,10866.0
88,160,10842.0
110,109,10830.0
165,21,10823.0
73,75,10813.0
56,40,10785.0
122,139,10785.0
49,133,10770.0
32,165,10766.0
128,114,10754.0
79,114,10699.0
29,75,10694.0
138,114,10678.0
70,80,10639.0
151,157,10608.0
119,143,10574.0
147,83,10508.0
79,56,10480.0
96,110,10433.0
57,114,10419.0
21,117,10411.0
29,117,10404.0
7,149,10400.0
81,116,10377.0
4,29,10365.0
62,11,10338.0
110,55,10336.0
30,57,10335.0
114,41,10334.0
33,10,10332.0
110,85,10321.0
44,79,10289.0
53,160,10275.0
37,161,10275.0
165,147,10266.0
73,133,10262.0
142,116,10250.0
162,144,10249.0
142,100,10233.0
151,14,10224.0
88,49,10201.0
29,36,10201.0
160,147,10185.0
53,72,10155.0
48,44,10149.0
49,91,10141.0
93,147,10122.0
56,13,10119.0
56,85,10118.0
107,32,10044.0
29,144,10026.0
7,56,10000.0
57,101,10000.0
14,151,10000.0
107,125,10000.0
14,101,10000.0
21,73,10000.0
164,91,9987.0
29,72,9980.0
13,8,9970.0
44,56,9967.0
62,72,9961.0
88,83,9954.0
127,156,9951.0
123,49,9933.0
65,70,9929.0
36,65,9925.0
151,149,9919.0
128,123,9907.0
53,83,9887.0
17,73,9879.0
148,123,9874.0
14,71,9862.0
82,161,9849.0
142,94,9837.0
14,138,9837.0
151,113,9804.0
148,73,9767.0
33,86,9759.0
41,78,9737.0
62,48,9701.0
62,10,9695.0
107,34,9675.0
151,142,9674.0
165,57,9668.0
38,143,9658.0
122,126,9646.0
33,100,9644.0
59,123,9641.0
143,168,9634.0
50,65,9623.0
55,164,9586.0
71,20,9579.0
161,124,9544.0
162,113,9536.0
7,116,9520.0
14,149,9519.0
118,6,9495.0
62,83,9488.0
29,39,9465.0
137,113,9455.0
7,82,9455.0
7,93,9453.0
62,115,9438.0
95,142,9416.0
142,161,9409.0
53,14,9394.0
21,116,9389.0
151,49,9381.0
138,148,9372.0
147,23,9359.0
121,162,9356.0
61,157,9349.0
120,48,9334.0
53,33,9316.0
71,23,9296.0
142,37,9289.0
147,119,9277.0
79,110,9265.0
156,91,9255.0
33,41,9241.0
151,87,9235.0
21,41,9202.0
63,162,9167.0
13,107,9138.0
79,34,9131.0
119,4,9112.0
7,137,9101.0
81,49,9097.0
29,4,9069.0
88,77,9063.0
162,110,9053.0
71,107,9052.0
82,149,9036.0
4,47,9026.0
142,63,9014.0
32,7,9000.0
29,147,9000.0
107,29,9000.0
107,101,9000.0
14,4,8997.0
59,14,8954.0
57,91,8914.0
79,96,8870.0
30,157,8869.0
148,81,8869.0
13,83,8863.0
157,1,8824.0
53,6,8798.0
32,96,8789.0
32,50,8789.0
33,36,8780.0
140,81,8766.0
147,32,8758.0
148,128,8753.0
7,168,8737.0
123,38,8720.0
14,139,8702.0
89,82,8698.0
7,88,8690.0
151,82,8689.0
114,138,8688.0
73,125,8682.0
57,82,8681.0
33,117,8670.0
128,40,8667.0
101,34,8643.0
96,10,8611.0
51,79,8597.0
6,133,8595.0
81,161,8568.0
29,47,8535.0
56,166,8508.0
13,53,8504.0
64,127,8485.0
88,7,8478.0
123,148,8452.0
160,166,8434.0
74,113,8383.0
33,92,8367.0
142,78,8362.0
127,162,8346.0
32,123,8344.0
96,75,8324.0
4,64,8324.0
41,83,8315.0
164,11,8294.0
74,48,8285.0
37,156,8278.0
36,73,8266.0
103,64,8260.0
125,160,8255.0
128,139,8250.0
142,43,8234.0
156,7,8231.0
119,33,8224.0
48,143,8215.0
57,58,8215.0
156,64,8183.0
33,163,8180.0
122,64,8168.0
38,14,8156.0
77,74,8146.0
88,72,8146.0
107,139,8132.0
147,115,8129.0
96,149,8120.0
137,14,8119.0
21,12,8112.0
49,103,8102.0
114,151,8090.0
64,33,8085.0
147,34,8075.0
123,44,8039.0
63,24,8032.0
157,62,8014.0
128,148,8000.0
7,53,8000.0
7,125,8000.0
81,133,7999.0
142,28,7998.0
32,114,7986.0
160,44,7975.0
66,73,7974.0
127,124,7960.0
28,64,7946.0
56,168,7943.0
137,79,7898.0
53,138,7889.0
118,151,7886.0
162,101,7875.0
33,40,7872.0
41,142,7858.0
127,107,7824.0
89,149,7823.0
137,42,7822.0
43,33,7820.0
7,145,7811.0
6,118,7803.0
33,105,7802.0
79,98,7793.0
4,143,7774.0
92,79,7759.0
4,62,7752.0
57,116,7747.0
164,40,7743.0
125,161,7730.0
79,77,7718.0
81,14,7704.0
48,62,7683.0
128,5,7681.0
14,92,7670.0
137,105,7666.0
6,143,7662.0
148,23,7653.0
128,91,7641.0
19,21,7640.0
63,49,7628.0
143,40,7574.0
71,128,7554.0
157,133,7536.0
19,33,7520.0
143,44,7514.0
157,158,7510.0
53,41,7498.0
19,4,7498.0
62,84,7495.0
44,92,7494.0
142,3,7489.0
77,14,7479.0
7,48,7463.0
164,85,7456.0
161,76,7454.0
29,64,7440.0
51,57,7420.0
122,161,7402.0
117,65,7395.0
81,89,7394.0
110,137,7392.0
107,145,7363.0
32,103,7363.0
125,127,7362.0
157,49,7333.0
107,23,7331.0
105,81,7293.0
33,102,7285.0
116,161,7282.0
36,111,7274.0
74,84,7265.0
128,61,7258.0
28,107,7258.0
161,151,7247.0
7,85,7222.0
14,53,7210.0
127,138,7193.0
101,161,7177.0
29,156,7172.0
143,23,7170.0
165,89,7168.0
139,128,7163.0
107,40,7156.0
32,117,7151.0
143,47,7140.0
57,169,7116.0
34,36,7115.0
147,11,7107.0
143,71,7099.0
151,124,7097.0
56,93,7092.0
42,33,7091.0
57,32,7080.0
79,82,7076.0
165,36,7055.0
148,21,7052.0
33,80,7051.0
38,107,7019.0
14,125,7000.0
29,44,7000.0
7,151,7000.0
142,85,6980.0
107,85,6974.0
29,103,6972.0
148,101,6964.0
114,101,6923.0
110,58,6920.0
107,38,6912.0
28,96,6894.0
41,82,6882.0
92,138,6874.0
160,8,6859.0
160,148,6856.0
125,122,6849.0
14,89,6821.0
157,91,6819.0
148,38,6798.0
44,148,6783.0
57,160,6783.0
101,39,6753.0
147,89,6749.0
122,133,6748.0
147,169,6743.0
142,77,6728.0
37,107,6723.0
53,143,6722.0
143,119,6719.0
7,98,6700.0
151,144,6686.0
37,97,6675.0
14,115,6649.0
63,89,6647.0
34,155,6645.0
148,78,6643.0
125,77,6637.0
161,133,6634.0
164,39,6634.0
73,142,6631.0
81,143,6608.0
63,161,6598.0
143,54,6598.0
139,85,6579.0
142,121,6556.0
57,23,6542.0
143,48,6538.0
23,160,6534.0
122,103,6509.0
21,108,6498.0
78,125,6468.0
81,142,6450.0
71,73,6442.0
92,41,6406.0
36,50,6401.0
23,89,6397.0
148,116,6389.0
55,47,6384.0
147,120,6379.0
168,34,6362.0
41,33,6355.0
148,147,6346.0
14,169,6343.0
139,124,6337.0
162,75,6336.0
73,85,6329.0
41,96,6326.0
164,139,6275.0
14,23,6258.0
143,6,6241.0
147,155,6236.0
123,26,6234.0
143,96,6223.0
32,82,6169.0
14,88,6162.0
92,162,6155.0
23,57,6142.0
160,64,6132.0
32,119,6130.0
63,143,6120.0
122,164,6102.0
48,33,6084.0
138,40,6083.0
64,162,6077.0
110,131,6070.0
114,115,6070.0
63,6,6048.0
7,74,6000.0
74,122,6000.0
29,7,6000.0
38,147,6000.0
32,128,6000.0
161,141,5998.0
164,63,5997.0
32,85,5981.0
6,11,5978.0
122,4,5975.0
164,130,5961.0
6,162,5955.0
164,165,5947.0
114,49,5943.0
77,128,5927.0
20,71,5909.0
157,161,5874.0
160,61,5871.0
101,168,5868.0
142,148,5860.0
123,40,5856.0
53,81,5856.0
148,56,5848.0
37,77,5820.0
105,62,5813.0
57,59,5812.0
165,114,5804.0
114,128,5793.0
81,144,5788.0
147,134,5787.0
57,38,5780.0
21,50,5778.0
23,1,5776.0
151,105,5766.0
44,164,5758.0
7,144,5749.0
73,151,5749.0
147,4,5748.0
164,53,5730.0
153,33,5720.0
142,81,5688.0
123,101,5680.0
144,75,5674.0
73,79,5671.0
138,92,5669.0
94,57,5662.0
139,147,5655.0
123,29,5647.0
41,56,5640.0
6,113,5639.0
161,113,5623.0
32,121,5608.0
34,81,5596.0
115,161,5586.0
13,150,5583.0
70,50,5580.0
74,34,5560.0
120,47,5546.0
127,116,5542.0
62,36,5537.0
151,62,5536.0
121,125,5533.0
74,160,5533.0
79,63,5524.0
123,161,5523.0
9,73,5515.0
162,32,5512.0
74,40,5500.0
147,93,5491.0
14,124,5490.0
68,107,5473.0
62,98,5472.0
121,116,5465.0
17,33,5464.0
57,37,5459.0
125,62,5459.0
157,143,5458.0
62,145,5449.0
62,144,5447.0
38,161,5446.0
139,14,5442.0
38,33,5438.0
107,121,5437.0
44,73,5427.0
74,5,5407.0
29,87,5406.0
57,109,5405.0
156,57,5404.0
143,98,5395.0
128,2,5395.0
137,164,5387.0
63,134,5372.0
122,101,5367.0
128,76,5367.0
164,46,5354.0
144,161,5350.0
27,33,5344.0
71,147,5333.0
153,113,5324.0
128,4,5323.0
157,2,5316.0
79,120,5316.0
137,44,5271.0
68,164,5265.0
79,137,5261.0
93,56,5255.0
133,124,5253.0
57,28,5246.0
29,63,5239.0
6,124,5228.0
127,125,5218.0
48,73,5204.0
57,40,5204.0
73,64,5201.0
33,139,5193.0
41,49,5184.0
156,2,5169.0
113,14,5165.0
32,124,5158.0
123,2,5154.0
88,2,5148.0
165,143,5144.0
53,71,5140.0
35,96,5136.0
57,113,5122.0
23,71,5110.0
139,149,5109.0
88,164,5108.0
57,137,5107.0
121,151,5098.0
1,113,5095.0
149,49,5080.0
29,92,5079.0
114,71,5066.0
151,162,5064.0
4,168,5053.0
1,79,5048.0
148,161,5041.0
36,169,5041.0
93,33,5028.0
107,120,5018.0
7,47,5017.0
122,20,5012.0
151,89,5010.0
33,7,5000.0
96,29,5000.0
43,79,4993.0
125,114,4990.0
122,96,4977.0
62,119,4964.0
107,115,4963.0
81,128,4945.0
101,117,4939.0
63,33,4937.0
29,23,4931.0
151,107,4903.0
38,64,4897.0
19,79,4896.0
14,32,4890.0
56,37,4875.0
96,64,4875.0
122,37,4874.0
33,50,4866.0
125,48,4864.0
81,75,4864.0
4,162,4836.0
122,142,4834.0
6,55,4826.0
92,7,4820.0
107,149,4814.0
127,147,4814.0
164,58,4814.0
101,29,4813.0
162,64,4812.0
37,89,4807.0
14,116,4807.0
29,160,4806.0
57,124,4803.0
56,36,4797.0
114,29,4792.0
146,107,4789.0
127,40,4773.0
41,77,4765.0
140,121,4754.0
164,93,4744.0
62,166,4743.0
79,92,4743.0
20,1,4739.0
34,164,4739.0
79,3,4738.0
44,33,4730.0
56,145,4728.0
125,78,4719.0
73,62,4718.0
33,20,4716.0
44,81,4707.0
125,144,4702.0
107,4,4700.0
88,71,4699.0
110,143,4696.0
161,129,4692.0
44,88,4685.0
13,126,4685.0
143,134,4670.0
73,96,4666.0
162,88,4664.0
77,127,4663.0
81,11,4662.0
122,81,4661.0
7,110,4661.0
29,142,4660.0
161,11,4660.0
14,84,4658.0
93,125,4625.0
164,124,4611.0
48,57,4607.0
38,81,4603.0
143,115,4580.0
125,64,4577.0
57,4,4565.0
148,138,4561.0
125,21,4561.0
123,113,4552.0
29,115,4542.0
38,148,4541.0
110,107,4540.0
38,57,4532.0
96,114,4530.0
107,82,4530.0
126,127,4524.0
14,82,4523.0
21,121,4517.0
70,164,4516.0
21,124,4512.0
119,32,4504.0
68,12,4502.0
114,64,4500.0
57,134,4496.0
139,81,4489.0
88,156,4484.0
114,72,4483.0
148,6,4483.0
71,14,4474.0
34,32,4471.0
53,7,4471.0
41,47,4466.0
20,57,4464.0
14,110,4447.0
3,113,4444.0
137,62,4443.0
156,49,4442.0
107,144,4441.0
32,149,4437.0
21,71,4427.0
73,107,4407.0
157,83,4394.0
128,39,4390.0
139,114,4386.0
34,117,4386.0
7,84,4383.0
62,126,4379.0
74,4,4376.0
78,73,4365.0
74,127,4364.0
32,41,4364.0
27,151,4359.0
162,127,4357.0
29,12,4356.0
161,49,4338.0
78,107,4337.0
62,37,4323.0
107,42,4322.0
161,33,4320.0
127,103,4320.0
29,37,4315.0
114,6,4312.0
162,40,4308.0
61,75,4301.0
84,163,4293.0
166,128,4282.0
89,49,4279.0
48,168,4277.0
41,89,4275.0
79,116,4271.0
57,83,4267.0
164,71,4264.0
63,107,4263.0
21,149,4252.0
151,79,4248.0
137,161,4228.0
125,4,4224.0
122,166,4221.0
32,110,4215.0
18,73,4215.0
78,151,4212.0
73,63,4206.0
41,13,4201.0
121,57,4195.0
44,7,4191.0
62,63,4186.0
85,73,4179.0
6,161,4177.0
123,114,4165.0
77,137,4162.0
28,161,4157.0
165,34,4156.0
33,126,4153.0
164,16,4150.0
162,92,4149.0
142,89,4144.0
65,101,4143.0
162,38,4139.0
127,13,4129.0
113,33,4124.0
29,70,4103.0
127,73,4103.0
79,48,4102.0
29,41,4102.0
74,138,4100.0
61,5,4100.0
49,145,4096.0
78,40,4095.0
87,81,4086.0
74,63,4086.0
120,168,4077.0
6,49,4075.0
107,2,4074.0
33,115,4073.0
33,45,4066.0
63,133,4064.0
151,110,4062.0
118,121,4061.0
164,98,4051.0
123,56,4046.0
123,88,4033.0
13,79,4030.0
14,120,4028.0
164,119,4023.0
151,56,4016.0
33,94,4009.0
14,133,4000.0
165,122,4000.0
29,122,4000.0
56,38,3998.0
81,148,3993.0
114,78,3988.0
48,21,3987.0
21,134,3985.0
68,162,3979.0
32,155,3977.0
93,161,3968.0
122,85,3964.0
101,47,3942.0
164,19,3941.0
147,20,3940.0
63,112,3933.0
147,124,3929.0
113,112,3928.0
74,145,3927.0
41,115,3923.0
151,163,3922.0
165,41,3920.0
71,96,3918.0
143,138,3914.0
147,110,3912.0
114,103,3903.0
169,81,3898.0
33,63,3897.0
62,43,3889.0
21,89,3888.0
41,157,3883.0
163,73,3877.0
127,166,3876.0
33,53,3864.0
139,33,3855.0
71,126,3854.0
139,92,3853.0
14,34,3852.0
156,37,3850.0
142,153,3843.0
128,38,3830.0
34,33,3828.0
33,27,3826.0
117,73,3823.0
123,77,3813.0
172,171,3811.0
29,80,3809.0
62,39,3805.0
50,73,3790.0
164,115,3787.0
107,28,3787.0
125,101,3784.0
101,120,3777.0
142,54,3776.0
4,107,3776.0
121,6,3775.0
79,168,3773.0
4,123,3772.0
137,115,3769.0
56,28,3766.0
165,78,3760.0
7,40,3757.0
148,32,3756.0
128,84,3754.0
13,147,3748.0
164,23,3741.0
44,138,3739.0
148,103,3729.0
56,126,3729.0
13,71,3720.0
78,81,3713.0
73,137,3706.0
28,44,3703.0
13,57,3699.0
7,119,3698.0
57,121,3698.0
62,28,3688.0
7,169,3683.0
160,88,3679.0
43,62,3673.0
14,132,3669.0
142,134,3665.0
73,124,3660.0
35,73,3660.0
7,13,3655.0
35,62,3654.0
77,44,3653.0
94,33,3652.0
156,162,3651.0
78,128,3645.0
7,28,3641.0
73,57,3630.0
7,10,3627.0
124,161,3626.0
163,57,3625.0
74,109,3612.0
114,125,3612.0
79,13,3607.0
19,57,3599.0
79,37,3595.0
143,38,3582.0
110,162,3577.0
119,62,3569.0
57,85,3567.0
53,133,3563.0
107,53,3551.0
147,13,3549.0
79,39,3549.0
142,41,3545.0
119,164,3545.0
119,165,3545.0
125,34,3544.0
147,95,3538.0
137,85,3535.0
77,157,3532.0
165,7,3530.0
44,6,3522.0
23,62,3516.0
53,123,3506.0
19,107,3492.0
128,85,3488.0
59,156,3485.0
96,115,3478.0
79,113,3478.0
123,75,3477.0
142,4,3473.0
33,13,3468.0
59,164,3449.0
57,75,3449.0
124,133,3448.0
147,28,3445.0
162,34,3445.0
14,10,3443.0
41,73,3439.0
81,157,3434.0
33,28,3433.0
34,65,3432.0
92,166,3430.0
48,162,3428.0
7,36,3423.0
23,7,3419.0
32,142,3416.0
13,78,3411.0
139,56,3410.0
62,8,3399.0
116,133,3395.0
32,70,3389.0
20,138,3389.0
79,36,3388.0
51,62,3384.0
122,29,3382.0
79,85,3373.0
162,169,3370.0
0,116,3363.0
50,117,3350.0
7,54,3347.0
110,14,3341.0
21,3,3340.0
139,1,3336.0
143,151,3335.0
127,2,3333.0
114,142,3326.0
43,164,3321.0
62,134,3318.0
107,10,3316.0
33,111,3315.0
73,6,3315.0
89,157,3314.0
29,163,3313.0
142,169,3311.0
119,49,3310.0
123,164,3308.0
89,133,3305.0
56,124,3303.0
77,79,3303.0
62,165,3296.0
38,138,3289.0
107,72,3288.0
142,123,3283.0
160,5,3279.0
155,47,3276.0
61,79,3265.0
160,78,3263.0
122,8,3257.0
151,128,3256.0
44,41,3236.0
122,144,3235.0
93,81,3225.0
6,144,3217.0
41,114,3214.0
62,65,3213.0
41,123,3204.0
156,103,3201.0
78,162,3194.0
107,169,3189.0
125,40,3188.0
23,73,3186.0
62,50,3185.0
151,78,3179.0
19,101,3177.0
128,103,3158.0
28,100,3156.0
7,115,3155.0
164,92,3148.0
23,122,3145.0
82,89,3143.0
63,128,3141.0
37,103,3140.0
133,84,3139.0
41,125,3137.0
19,47,3136.0
38,122,3134.0
81,32,3133.0
171,142,3131.0
38,44,3130.0
79,53,3128.0
73,45,3125.0
73,74,3122.0
79,121,3122.0
123,92,3115.0
62,54,3111.0
41,133,3105.0
96,11,3098.0
140,6,3097.0
127,128,3097.0
88,138,3096.0
107,48,3096.0
148,4,3093.0
107,89,3093.0
37,133,3089.0
165,79,3083.0
73,145,3082.0
62,1,3078.0
54,145,3076.0
74,41,3071.0
93,13,3068.0
143,116,3063.0
21,2,3056.0
6,77,3054.0
19,120,3042.0
33,103,3042.0
164,72,3039.0
19,32,3039.0
151,29,3030.0
123,89,3026.0
105,157,3024.0
73,81,3019.0
161,162,3013.0
37,149,3007.0
37,142,3005.0
35,14,3004.0
74,44,3000.0
33,148,3000.0
96,147,3000.0
74,147,3000.0
14,40,3000.0
38,23,2999.0
151,84,2989.0
34,19,2983.0
96,89,2983.0
137,58,2982.0
114,93,2980.0
139,6,2980.0
125,32,2975.0
165,14,2971.0
22,33,2970.0
21,92,2963.0
71,44,2960.0
74,50,2956.0
107,63,2954.0
20,143,2936.0
96,84,2935.0
77,160,2935.0
92,6,2924.0
148,75,2924.0
169,142,2918.0
147,36,2911.0
49,156,2911.0
157,166,2904.0
49,164,2902.0
14,168,2886.0
128,27,2884.0
142,49,2876.0
82,7,2874.0
162,124,2871.0
107,11,2869.0
128,102,2869.0
142,159,2864.0
165,33,2861.0
49,162,2860.0
49,54,2860.0
148,34,2859.0
7,166,2856.0
160,56,2854.0
81,78,2851.0
56,10,2851.0
44,77,2848.0
143,19,2843.0
33,155,2838.0
120,32,2836.0
142,96,2836.0
57,110,2833.0
37,24,2828.0
128,145,2828.0
151,10,2818.0
73,169,2818.0
29,19,2816.0
110,100,2811.0
4,161,2798.0
77,143,2797.0
110,144,2793.0
137,100,2783.0
30,89,2782.0
169,73,2781.0
106,73,2774.0
14,20,2773.0
142,17,2771.0
33,72,2770.0
68,110,2767.0
36,70,2766.0
21,139,2765.0
161,116,2760.0
155,164,2754.0
143,110,2749.0
57,34,2749.0
14,72,2749.0
162,155,2747.0
33,37,2745.0
4,169,2743.0
126,160,2742.0
70,65,2736.0
44,71,2736.0
49,76,2735.0
139,44,2732.0
40,107,2724.0
28,29,2722.0
38,127,2718.0
147,159,2716.0
28,89,2715.0
147,163,2715.0
20,14,2712.0
137,56,2711.0
28,122,2699.0
57,84,2695.0
62,155,2694.0
121,105,2690.0
56,84,2685.0
6,47,2684.0
92,8,2684.0
21,69,2681.0
88,40,2680.0
143,13,2680.0
57,53,2675.0
37,123,2673.0
29,10,2673.0
92,83,2671.0
93,64,2667.0
71,114,2664.0
85,161,2662.0
41,53,2660.0
63,64,2654.0
105,79,2650.0
62,117,2645.0
114,113,2641.0
96,22,2635.0
53,166,2633.0
56,158,2629.0
162,139,2623.0
133,115,2621.0
66,134,2606.0
33,70,2605.0
123,98,2600.0
49,82,2600.0
79,54,2600.0
137,162,2597.0
33,5,2590.0
62,91,2584.0
30,123,2575.0
63,142,2565.0
41,161,2562.0
19,143,2561.0
138,88,2560.0
125,49,2556.0
123,37,2554.0
147,48,2544.0
137,57,2542.0
73,18,2539.0
63,77,2532.0
7,155,2531.0
29,127,2526.0
122,77,2526.0
64,98,2524.0
93,148,2523.0
20,147,2522.0
139,123,2518.0
169,6,2516.0
62,105,2512.0
73,61,2512.0
28,142,2512.0
23,166,2509.0
157,7,2508.0
148,114,2503.0
75,73,2498.0
44,123,2495.0
107,134,2494.0
127,38,2494.0
148,125,2494.0
35,122,2491.0
137,142,2480.0
53,139,2475.0
14,85,2473.0
151,55,2470.0
122,74,2466.0
50,70,2466.0
41,103,2464.0
77,56,2463.0
73,115,2463.0
53,103,2462.0
57,149,2460.0
127,76,2459.0
78,57,2455.0
34,162,2446.0
74,58,2441.0
66,44,2439.0
121,7,2438.0
20,161,2437.0
88,13,2432.0
161,144,2432.0
57,144,2427.0
165,119,2426.0
163,33,2426.0
128,63,2426.0
138,56,2425.0
73,33,2424.0
21,160,2424.0
123,73,2423.0
56,1,2422.0
137,27,2421.0
7,65,2409.0
77,164,2408.0
138,126,2408.0
164,28,2393.0
98,162,2387.0
155,113,2384.0
23,38,2382.0
47,168,2373.0
114,121,2370.0
74,37,2369.0
79,47,2368.0
162,85,2367.0
105,161,2366.0
88,33,2364.0
142,144,2357.0
139,161,2357.0
35,156,2356.0
164,127,2353.0
116,96,2352.0
48,117,2349.0
162,53,2345.0
119,162,2339.0
53,148,2338.0
14,121,2337.0
33,109,2337.0
162,103,2337.0
33,8,2336.0
48,32,2335.0
14,137,2333.0
38,41,2328.0
29,139,2325.0
13,61,2325.0
139,103,2324.0
66,62,2318.0
125,57,2316.0
127,14,2313.0
117,168,2310.0
96,113,2307.0
96,21,2306.0
7,1,2305.0
114,53,2302.0
73,128,2298.0
157,123,2297.0
41,74,2296.0
77,96,2296.0
47,164,2294.0
40,89,2291.0
161,45,2289.0
56,5,2289.0
110,154,2285.0
14,28,2285.0
29,40,2280.0
138,78,2279.0
7,50,2277.0
62,100,2276.0
57,11,2275.0
101,70,2274.0
107,37,2268.0
23,2,2268.0
56,119,2268.0
33,58,2260.0
37,49,2260.0
49,64,2260.0
151,61,2256.0
157,73,2251.0
83,166,2248.0
14,144,2246.0
122,123,2246.0
29,58,2242.0
157,89,2237.0
157,71,2237.0
74,156,2233.0
125,23,2233.0
33,76,2231.0
40,162,2231.0
162,72,2229.0
65,48,2227.0
43,162,2226.0
21,42,2226.0
139,160,2224.0
73,163,2223.0
162,4,2222.0
70,34,2220.0
7,165,2217.0
159,84,2217.0
127,145,2213.0
143,36,2206.0
165,73,2204.0
79,65,2203.0
71,6,2199.0
21,85,2192.0
143,65,2191.0
113,62,2189.0
56,86,2186.0
74,159,2185.0
148,49,2183.0
107,83,2182.0
142,75,2175.0
33,146,2174.0
65,36,2173.0
44,72,2167.0
157,57,2165.0
162,149,2160.0
37,124,2156.0
151,44,2153.0
122,21,2152.0
161,91,2151.0
156,143,2148.0
127,92,2145.0
105,115,2144.0
53,164,2143.0
13,86,2141.0
23,8,2139.0
147,63,2128.0
94,100,2122.0
111,36,2113.0
33,158,2112.0
77,148,2112.0
29,124,2111.0
73,44,2108.0
73,54,2107.0
53,13,2106.0
117,33,2103.0
14,38,2099.0
142,137,2097.0
85,144,2094.0
56,91,2093.0
23,5,2091.0
4,36,2086.0
143,92,2085.0
23,162,2084.0
114,116,2083.0
127,123,2082.0
114,137,2078.0
49,85,2076.0
73,101,2073.0
171,43,2073.0
70,12,2073.0
115,82,2072.0
118,110,2070.0
122,2,2065.0
74,83,2065.0
53,86,2064.0
93,123,2063.0
139,96,2061.0
62,47,2060.0
14,37,2060.0
53,20,2059.0
157,74,2058.0
28,73,2055.0
165,64,2055.0
71,56,2055.0
122,49,2055.0
114,144,2054.0
64,74,2048.0
93,38,2048.0
53,54,2044.0
163,62,2036.0
107,168,2035.0
41,88,2031.0
143,159,2030.0
21,40,2029.0
127,148,2026.0
32,10,2025.0
63,153,2021.0
119,79,2020.0
33,165,2018.0
147,1,2012.0
162,10,2012.0
33,69,2011.0
50,36,2011.0
162,82,2008.0
151,115,2006.0
32,89,2006.0
81,122,2005.0
38,123,2004.0
96,122,2000.0
137,22,1996.0
41,126,1995.0
156,79,1991.0
147,168,1991.0
13,5,1986.0
123,139,1986.0
151,32,1986.0
157,156,1985.0
19,157,1984.0
164,84,1984.0
157,122,1982.0
140,151,1980.0
79,124,1980.0
53,125,1980.0
147,65,1979.0
138,156,1975.0
164,10,1974.0
62,163,1971.0
84,145,1969.0
142,115,1967.0
57,98,1966.0
110,148,1965.0
77,122,1964.0
133,156,1963.0
157,56,1959.0
82,49,1957.0
120,107,1955.0
57,106,1953.0
139,75,1953.0
127,139,1952.0
107,8,1950.0
95,171,1950.0
74,168,1946.0
57,10,1944.0
56,8,1944.0
89,113,1943.0
147,99,1939.0
164,88,1939.0
123,23,1936.0
20,122,1935.0
107,88,1934.0
64,78,1930.0
125,89,1928.0
164,100,1927.0
143,50,1925.0
137,82,1923.0
6,57,1919.0
23,139,1916.0
96,77,1915.0
33,153,1914.0
147,165,1914.0
161,125,1912.0
74,134,1910.0
41,40,1909.0
55,6,1908.0
147,76,1903.0
34,47,1903.0
64,139,1899.0
127,44,1898.0
114,124,1897.0
138,83,1896.0
120,34,1896.0
165,74,1894.0
104,142,1893.0
84,43,1892.0
33,119,1890.0
73,14,1886.0
137,10,1874.0
161,85,1873.0
14,43,1872.0
139,77,1870.0
29,119,1869.0
62,19,1869.0
79,134,1861.0
79,83,1853.0
164,38,1850.0
21,13,1848.0
35,29,1845.0
68,137,1844.0
172,95,1843.0
48,122,1841.0
121,161,1838.0
7,117,1837.0
157,142,1837.0
38,162,1835.0
147,54,1835.0
33,150,1834.0
14,134,1832.0
122,11,1830.0
137,118,1826.0
23,41,1825.0
57,120,1822.0
169,151,1820.0
161,10,1819.0
128,115,1818.0
4,125,1817.0
56,39,1814.0
125,5,1813.0
93,6,1811.0
20,148,1810.0
71,1,1810.0
29,71,1807.0
107,124,1807.0
56,61,1806.0
74,32,1805.0
21,53,1805.0
56,134,1804.0
7,37,1803.0
125,65,1802.0
139,164,1802.0
79,88,1802.0
165,168,1801.0
41,137,1798.0
74,36,1798.0
139,145,1796.0
128,106,1794.0
70,117,1793.0
145,73,1791.0
88,41,1787.0
20,107,1786.0
125,124,1786.0
93,138,1786.0
4,48,1785.0
16,164,1785.0
65,47,1785.0
71,157,1781.0
4,14,1781.0
143,137,1780.0
44,0,1774.0
137,63,1774.0
161,163,1771.0
140,110,1771.0
143,117,1771.0
119,14,1771.0
21,28,1770.0
29,69,1770.0
32,63,1767.0
68,155,1766.0
14,83,1762.0
59,40,1761.0
53,75,1759.0
21,111,1758.0
151,76,1756.0
62,61,1753.0
138,49,1753.0
143,155,1752.0
114,23,1751.0
139,142,1751.0
139,144,1749.0
138,93,1747.0
49,149,1745.0
19,165,1742.0
14,145,1740.0
143,20,1740.0
157,3,1737.0
110,49,1734.0
63,26,1733.0
148,96,1728.0
101,74,1728.0
110,48,1727.0
49,89,1726.0
37,112,1723.0
157,82,1721.0
73,29,1720.0
79,72,1719.0
49,40,1718.0
151,64,1718.0
28,127,1715.0
162,89,1715.0
73,143,1711.0
114,11,1702.0
33,118,1699.0
62,106,1698.0
53,8,1694.0
37,127,1693.0
79,115,1692.0
111,50,1691.0
73,82,1687.0
59,161,1684.0
142,124,1684.0
127,8,1681.0
114,74,1680.0
56,165,1674.0
56,47,1672.0
165,103,1671.0
129,161,1670.0
56,50,1667.0
151,38,1666.0
125,113,1665.0
95,84,1665.0
161,32,1662.0
89,40,1662.0
162,120,1662.0
110,57,1662.0
83,89,1661.0
